user_id,signup_date,platform,acquisition_channel,is_internal
U003991,2026-02-04,android,organic,false
U003992,2025-12-22,ios,organic,false
U003993,2026-02-02,ios,organic,false
U003994,2025-10-15,android,organic,false
U003995,2026-04-08,ios,paid_social,false
U003996,2025-12-04,android,paid_social,false
U003997,2026-02-21,ios,paid_social,false
U003998,2026-04-17,ios,organic,false
U003999,2025-11-20,ios,organic,false
U004000,2026-04-22,android,referral,false
U004001,2025-12-22,ios,paid_social,false
U004002,2025-10-19,android,referral,false
U004003,2025-12-08,android,organic,false
U004004,2026-01-08,android,organic,false
U004005,2026-05-14,android,paid_social,false
U004006,2025-09-23,ios,organic,false
U004007,2026-01-05,ios,referral,false
U004008,2025-10-23,android,organic,false
U004009,2025-10-19,android,paid_social,false
U004010,2025-10-26,android,organic,false
U004011,2026-03-30,android,organic,false
U004012,2026-03-02,android,paid_social,false
U004013,2026-04-04,android,referral,false
U004014,2026-02-03,android,organic,false
U004015,2026-04-17,ios,organic,false
U004016,2025-11-17,android,press,false
U004017,2025-10-19,android,organic,false
U004018,2025-09-15,ios,organic,false
U004019,2025-11-16,ios,organic,false
U004020,2026-04-14,android,organic,false
U004021,2026-05-05,android,paid_social,false
U004022,2025-11-16,ios,organic,false
U004023,2026-01-21,android,press,false
U004024,2025-09-24,ios,referral,false
U004025,2026-02-28,ios,press,false
U004026,2025-11-04,android,paid_social,false
U004027,2026-05-09,android,organic,false
U004028,2026-01-11,ios,organic,false
U004029,2025-12-24,ios,organic,false
U004030,2026-03-25,ios,press,false
U004031,2026-01-09,android,organic,false
U004032,2025-09-27,android,organic,false
U004033,2025-12-26,android,press,false
U004034,2026-01-17,android,organic,false
U004035,2025-09-02,android,paid_social,false
U004036,2025-12-31,android,referral,false
U004037,2026-04-13,ios,referral,false
U004038,2026-02-15,android,paid_social,false
U004039,2026-01-03,ios,referral,false
U004040,2025-11-20,android,paid_social,false
U004041,2025-11-06,ios,press,false
U004042,2025-11-26,ios,paid_social,false
U004043,2025-09-11,android,press,false
U004044,2025-10-01,android,organic,false
U004045,2026-01-24,ios,organic,false
U004046,2026-02-19,android,organic,false
U004047,2025-09-27,ios,referral,false
U004048,2026-04-13,ios,paid_social,false
U004049,2025-11-10,android,organic,false
U004050,2026-01-29,ios,organic,false
U004051,2026-03-02,ios,paid_social,false
U004052,2026-01-20,android,organic,false
U004053,2026-04-02,ios,organic,false
U004054,2026-05-09,ios,organic,false
U004055,2025-11-20,android,paid_social,false
U004056,2026-02-28,ios,organic,false
U004057,2025-10-25,ios,organic,false
U004058,2025-09-24,ios,press,false
U004059,2026-04-09,android,paid_social,false
U004060,2026-04-30,ios,organic,false
U004061,2025-10-02,ios,paid_social,false
U004062,2026-05-11,ios,paid_social,false
U004063,2026-01-12,ios,organic,false
U004064,2026-01-29,ios,organic,false
U004065,2025-10-16,android,organic,false
U004066,2026-02-25,android,organic,false
U004067,2026-03-16,android,paid_social,false
U004068,2026-01-06,android,paid_social,false
U004069,2025-10-06,ios,organic,false
U004070,2025-12-26,android,organic,false
U004071,2025-09-23,ios,organic,false
U004072,2025-09-08,ios,organic,false
U004073,2026-01-20,android,paid_social,false
U004074,2025-10-12,android,organic,false
U004075,2025-11-01,ios,referral,false
U004076,2026-04-21,android,referral,false
U004077,2026-03-05,ios,organic,false
U004078,2026-05-10,android,referral,false
U004079,2025-09-08,ios,paid_social,false
U004080,2025-10-25,android,press,false
U004081,2026-01-11,ios,organic,false
U004082,2025-10-01,android,organic,false
U004083,2026-02-18,android,organic,false
U004084,2025-12-14,android,organic,false
U004085,2025-12-08,ios,organic,false
U004086,2026-04-19,android,press,false
U004087,2026-04-29,ios,organic,false
U004088,2025-10-11,android,paid_social,false
U004089,2026-01-27,ios,organic,false
U004090,2026-05-05,ios,organic,false
U004091,2025-11-06,android,press,false
U004092,2025-12-13,android,referral,false
U004093,2026-03-02,ios,organic,false
U004094,2025-09-11,android,organic,false
U004095,2026-02-27,ios,press,false
U004096,2025-12-29,ios,organic,false
U004097,2025-12-02,android,referral,false
U004098,2026-03-28,android,organic,false
U004099,2025-12-21,ios,referral,false
U004100,2026-05-15,android,organic,false
U004101,2026-01-22,ios,organic,false
U004102,2026-01-30,android,referral,false
U004103,2026-05-26,android,press,false
U004104,2026-03-23,ios,organic,false
U004105,2025-10-03,ios,paid_social,false
U004106,2025-09-19,ios,organic,false
U004107,2025-11-02,android,organic,false
U004108,2025-09-13,ios,organic,false
U004109,2026-05-14,ios,referral,false
U004110,2026-04-26,ios,organic,false
U004111,2026-01-26,ios,paid_social,false
U004112,2026-04-20,android,organic,false
U004113,2026-02-20,ios,press,false
U004114,2025-11-11,ios,paid_social,false
U004115,2025-11-05,ios,referral,false
U004116,2025-11-22,android,paid_social,false
U004117,2025-12-27,android,organic,false
U004118,2026-05-28,ios,referral,false
U004119,2026-03-19,android,paid_social,false
U004120,2025-10-01,android,organic,false
U004121,2026-03-20,ios,paid_social,false
U004122,2026-02-25,ios,paid_social,false
U004123,2025-09-04,ios,referral,false
U004124,2026-04-05,android,press,false
U004125,2026-05-04,android,referral,false
U004126,2026-05-01,android,organic,false
U004127,2025-09-20,ios,referral,false
U004128,2025-10-06,android,referral,false
U004129,2025-12-01,android,paid_social,false
U004130,2026-02-01,ios,organic,false
U004131,2026-04-19,android,paid_social,false
U004132,2025-09-15,ios,paid_social,false
U004133,2026-02-13,android,organic,false
U004134,2026-01-18,ios,organic,false
U004135,2026-04-19,android,organic,false
U004136,2025-11-12,ios,paid_social,false
U004137,2026-01-04,android,organic,false
U004138,2026-01-12,ios,paid_social,false
U004139,2025-10-01,ios,referral,false
U004140,2026-01-03,ios,organic,false
U004141,2026-01-26,android,press,false
U004142,2026-05-22,ios,paid_social,false
U004143,2025-09-10,ios,organic,false
U004144,2025-10-03,android,organic,false
U004145,2026-05-13,android,organic,false
U004146,2026-02-16,android,organic,false
U004147,2025-10-13,android,referral,false
U004148,2026-01-13,ios,paid_social,false
U004149,2026-05-24,ios,organic,false
U004150,2025-11-21,ios,paid_social,false
U004151,2026-03-20,android,organic,false
U004152,2026-02-14,ios,organic,false
U004153,2026-02-02,ios,organic,false
U004154,2025-09-18,ios,organic,false
U004155,2025-09-19,android,paid_social,false
U004156,2025-12-21,ios,press,false
U004157,2025-12-29,android,paid_social,false
U004158,2026-01-21,ios,organic,false
U004159,2026-05-12,ios,paid_social,false
U004160,2025-12-02,android,paid_social,false
U004161,2025-12-31,ios,organic,false
U004162,2026-05-22,android,referral,false
U004163,2025-12-14,ios,organic,false
U004164,2025-10-09,android,paid_social,false
U004165,2026-05-11,android,organic,false
U004166,2026-02-21,android,referral,false
U004167,2025-09-14,android,organic,false
U004168,2025-11-05,android,organic,false
U004169,2025-11-22,ios,organic,false
U004170,2026-05-21,android,press,false
U004171,2025-11-01,android,paid_social,false
U004172,2026-03-24,android,paid_social,false
U004173,2025-09-12,android,press,false
U004174,2025-10-21,ios,organic,false
U004175,2025-09-05,ios,paid_social,false
U004176,2026-03-02,ios,organic,false
U004177,2026-03-11,ios,referral,false
U004178,2026-05-18,android,organic,false
U004179,2025-12-09,android,organic,false
U004180,2025-09-17,android,referral,false
U004181,2026-04-17,ios,referral,false
U004182,2025-09-27,ios,organic,false
U004183,2026-02-01,android,referral,false
U004184,2026-05-03,ios,paid_social,false
U004185,2025-10-10,android,organic,false
U004186,2025-09-30,android,organic,false
U004187,2026-03-11,android,organic,false
U004188,2026-03-10,ios,organic,false
U004189,2026-05-07,ios,organic,false
U004190,2025-10-29,ios,paid_social,false
U004191,2026-03-01,ios,organic,false
U004192,2026-05-02,android,organic,false
U004193,2025-09-29,ios,organic,false
U004194,2026-04-06,android,organic,false
U004195,2026-05-26,ios,paid_social,false
U004196,2026-03-31,android,press,false
U004197,2025-09-30,android,organic,false
U004198,2025-12-03,ios,organic,false
U004199,2026-05-07,android,referral,false
U004200,2025-11-02,android,press,false
U004201,2026-04-30,android,organic,false
U004202,2026-04-10,android,organic,false
U004203,2025-10-21,android,organic,false
U004204,2026-03-24,android,organic,false
U004205,2025-10-03,ios,referral,false
U004206,2026-05-15,android,organic,false
U004207,2026-05-11,ios,paid_social,false
U004208,2025-09-05,android,organic,false
U004209,2025-11-04,android,organic,false
U004210,2026-01-17,android,organic,false
U004211,2026-05-13,android,organic,false
U004212,2026-02-26,ios,organic,false
U004213,2026-02-24,android,press,false
U004214,2025-10-02,android,press,false
U004215,2026-04-15,ios,referral,false
U004216,2026-03-15,ios,organic,false
U004217,2025-12-20,android,press,false
U004218,2026-02-18,ios,organic,false
U004219,2025-12-18,ios,referral,false
U004220,2026-05-16,ios,referral,false
U004221,2026-01-17,android,organic,false
U004222,2025-11-01,android,organic,false
U004223,2025-11-08,ios,organic,false
U004224,2026-02-18,android,press,false
U004225,2026-02-16,android,paid_social,false
U004226,2026-05-12,ios,organic,false
U004227,2026-01-22,ios,organic,false
U004228,2026-04-02,android,press,false
U004229,2026-05-08,ios,paid_social,false
U004230,2026-03-20,android,paid_social,false
U004231,2026-04-27,ios,organic,false
U004232,2026-01-12,android,paid_social,false
U004233,2026-01-02,ios,paid_social,false
U004234,2026-05-15,ios,organic,false
U004235,2025-11-03,ios,paid_social,false
U004236,2026-03-26,ios,organic,false
U004237,2025-09-01,android,organic,false
U004238,2025-10-04,android,organic,false
U004239,2026-04-05,ios,paid_social,false
U004240,2025-09-15,android,organic,false
U004241,2025-12-10,ios,organic,false
U004242,2026-04-18,ios,organic,false
U004243,2025-10-20,ios,press,false
U004244,2025-10-09,android,organic,false
U004245,2025-11-02,ios,paid_social,false
U004246,2025-09-05,android,organic,false
U004247,2026-05-11,ios,referral,false
U004248,2026-02-21,android,paid_social,false
U004249,2026-01-10,ios,organic,false
U004250,2025-12-22,ios,organic,false
U004251,2026-03-25,android,organic,false
U004252,2026-03-10,android,paid_social,false
U004253,2026-04-06,ios,paid_social,false
U004254,2025-11-06,android,organic,false
U004255,2026-02-07,ios,organic,false
U004256,2026-04-21,ios,paid_social,false
U004257,2026-04-29,android,organic,false
U004258,2025-09-05,android,paid_social,false
U004259,2025-12-25,android,organic,false
U004260,2025-11-23,android,organic,false
U004261,2025-12-03,android,referral,false
U004262,2025-09-23,ios,referral,false
U004263,2025-09-04,android,organic,false
U004264,2026-02-17,ios,press,false
U004265,2025-11-06,android,organic,false
U004266,2026-01-26,ios,organic,false
U004267,2026-04-30,ios,paid_social,false
U004268,2025-12-13,android,paid_social,false
U004269,2026-02-08,android,referral,false
U004270,2026-02-13,android,organic,false
U004271,2026-04-30,android,organic,false
U004272,2026-03-14,ios,referral,false
U004273,2025-10-25,android,organic,false
U004274,2026-03-16,ios,referral,false
U004275,2026-05-05,ios,organic,false
U004276,2025-09-05,ios,organic,false
U004277,2026-03-20,android,organic,false
U004278,2025-11-22,android,organic,false
U004279,2025-11-29,ios,paid_social,false
U004280,2026-05-26,ios,paid_social,false
U004281,2025-10-07,ios,press,false
U004282,2025-12-30,android,organic,false
U004283,2025-10-23,android,organic,false
U004284,2026-03-08,ios,organic,false
U004285,2026-04-20,android,referral,false
U004286,2026-01-08,android,paid_social,false
U004287,2025-10-20,android,paid_social,false
U004288,2025-09-02,ios,paid_social,false
U004289,2026-05-22,ios,paid_social,false
U004290,2025-12-25,ios,organic,false
U004291,2026-01-24,ios,organic,false
U004292,2026-03-03,android,press,false
U004293,2025-10-04,android,press,false
U004294,2025-12-15,ios,organic,false
U004295,2025-09-10,android,paid_social,false
U004296,2025-11-07,android,paid_social,false
U004297,2025-11-01,android,paid_social,false
U004298,2026-01-20,android,organic,false
U004299,2026-01-16,android,paid_social,false
U004300,2026-02-17,android,organic,false
U004301,2026-03-15,android,referral,false
U004302,2026-04-21,android,organic,false
U004303,2026-01-21,android,referral,false
U004304,2025-10-04,ios,paid_social,false
U004305,2026-01-09,android,paid_social,false
U004306,2025-12-27,android,organic,false
U004307,2025-12-26,ios,paid_social,false
U004308,2025-12-08,ios,organic,false
U004309,2025-10-26,ios,referral,false
U004310,2025-11-10,ios,organic,false
U004311,2025-11-19,android,organic,false
U004312,2025-11-28,ios,organic,false
U004313,2025-11-14,android,press,false
U004314,2025-11-01,ios,paid_social,false
U004315,2026-04-19,android,organic,false
U004316,2026-04-10,android,referral,false
U004317,2026-04-02,android,organic,false
U004318,2026-04-04,android,organic,false
U004319,2026-04-22,ios,organic,false
U004320,2026-03-19,android,press,false
U004321,2025-11-18,ios,organic,false
U004322,2026-02-14,android,referral,false
U004323,2025-10-06,android,paid_social,false
U004324,2025-11-04,android,organic,false
U004325,2026-05-02,android,organic,false
U004326,2026-01-15,android,paid_social,false
U004327,2026-04-14,ios,referral,false
U004328,2026-04-07,ios,paid_social,false
U004329,2025-09-17,ios,paid_social,false
U004330,2026-02-25,android,organic,false
U004331,2025-10-24,android,organic,false
U004332,2026-01-28,android,organic,false
U004333,2026-03-05,android,paid_social,false
U004334,2026-05-05,android,paid_social,false
U004335,2025-09-08,android,organic,false
U004336,2026-02-02,ios,organic,false
U004337,2026-01-30,ios,organic,false
U004338,2025-10-22,android,organic,false
U004339,2026-03-11,android,organic,false
U004340,2026-05-23,android,referral,false
U004341,2025-10-10,ios,referral,false
U004342,2025-12-23,android,paid_social,false
U004343,2026-03-22,ios,organic,false
U004344,2026-01-08,android,referral,false
U004345,2026-01-14,android,paid_social,false
U004346,2025-09-05,ios,press,false
U004347,2026-02-06,ios,organic,false
U004348,2026-04-27,ios,paid_social,false
U004349,2026-02-04,android,organic,false
U004350,2026-02-28,ios,press,false
U004351,2026-05-28,android,organic,false
U004352,2026-01-13,android,organic,false
U004353,2026-04-20,ios,organic,false
U004354,2026-01-12,ios,organic,false
U004355,2025-11-07,ios,paid_social,false
U004356,2026-03-01,android,organic,false
U004357,2026-02-19,ios,organic,false
U004358,2026-05-26,ios,paid_social,false
U004359,2026-01-13,android,organic,false
U004360,2026-03-16,android,paid_social,false
U004361,2026-04-17,ios,organic,false
U004362,2026-02-01,android,organic,false
U004363,2025-11-25,android,organic,false
U004364,2026-01-09,ios,organic,false
U004365,2026-05-15,ios,referral,false
U004366,2025-09-10,android,organic,false
U004367,2025-10-04,android,referral,false
U004368,2026-03-06,ios,press,false
U004369,2026-03-14,android,organic,false
U004370,2025-09-04,android,referral,false
U004371,2025-10-20,android,referral,false
U004372,2026-05-10,ios,organic,false
U004373,2025-09-20,ios,organic,false
U004374,2025-10-11,android,paid_social,false
U004375,2025-09-09,android,organic,false
U004376,2026-04-28,android,referral,false
U004377,2026-01-27,android,organic,false
U004378,2025-12-30,ios,organic,false
U004379,2026-04-10,android,referral,false
U004380,2025-12-28,android,paid_social,false
U004381,2025-10-15,android,organic,false
U004382,2026-03-09,android,organic,false
U004383,2025-11-16,ios,press,false
U004384,2025-11-16,ios,organic,false
U004385,2025-12-12,ios,organic,false
U004386,2025-10-02,android,organic,false
U004387,2026-03-30,android,organic,false
U004388,2025-09-26,ios,paid_social,false
U004389,2025-09-23,android,organic,false
U004390,2025-12-20,android,organic,false
U004391,2025-11-10,ios,paid_social,false
U004392,2025-12-15,android,referral,false
U004393,2025-09-21,android,organic,false
U004394,2025-11-09,android,paid_social,false
U004395,2026-01-20,android,press,false
U004396,2026-04-24,ios,paid_social,false
U004397,2026-02-13,android,organic,false
U004398,2025-11-14,android,organic,false
U004399,2026-02-13,android,press,false
U004400,2026-04-10,ios,press,false
U004401,2026-05-01,ios,organic,false
U004402,2026-02-04,ios,organic,false
U004403,2026-02-11,android,paid_social,false
U004404,2025-11-19,android,organic,false
U004405,2026-02-27,ios,press,false
U004406,2026-03-30,android,press,false
U004407,2026-03-08,android,organic,false
U004408,2026-01-11,ios,press,false
U004409,2026-02-26,android,paid_social,false
U004410,2026-04-16,ios,paid_social,false
U004411,2026-04-16,android,paid_social,false
U004412,2025-09-10,android,organic,false
U004413,2025-11-09,android,organic,false
U004414,2025-12-17,ios,paid_social,false
U004415,2025-10-22,android,paid_social,false
U004416,2025-12-04,android,organic,false
U004417,2025-11-03,android,paid_social,false
U004418,2025-11-03,ios,paid_social,false
U004419,2026-03-16,android,referral,false
U004420,2025-10-28,android,referral,false
U004421,2026-04-26,ios,organic,false
U004422,2025-10-07,android,referral,false
U004423,2025-10-23,android,paid_social,false
U004424,2026-05-16,android,paid_social,false
U004425,2025-12-19,android,organic,false
U004426,2025-10-17,android,organic,false
U004427,2025-10-16,ios,paid_social,false
U004428,2025-10-05,ios,organic,false
U004429,2026-01-08,ios,paid_social,false
U004430,2026-02-19,ios,press,false
U004431,2025-11-09,android,organic,false
U004432,2026-05-11,android,organic,false
U004433,2025-10-25,android,organic,false
U004434,2025-12-29,android,press,false
U004435,2026-05-19,android,organic,false
U004436,2026-05-10,android,organic,false
U004437,2026-02-07,android,organic,false
U004438,2026-05-02,ios,organic,false
U004439,2025-11-28,ios,organic,false
U004440,2026-03-26,ios,organic,false
U004441,2025-12-09,android,organic,false
U004442,2026-03-06,android,organic,false
U004443,2025-11-12,android,organic,false
U004444,2025-11-12,ios,referral,false
U004445,2025-12-05,ios,referral,false
U004446,2025-12-22,ios,organic,false
U004447,2025-10-28,ios,referral,false
U004448,2026-02-24,android,paid_social,false
U004449,2025-10-01,ios,organic,false
U004450,2026-04-17,android,organic,false
U004451,2026-04-15,android,organic,false
U004452,2025-10-04,ios,organic,false
U004453,2025-10-03,android,organic,false
U004454,2025-12-18,android,organic,false
U004455,2025-12-05,android,organic,false
U004456,2025-10-02,android,press,false
U004457,2026-02-16,ios,referral,false
U004458,2025-10-12,ios,organic,false
U004459,2025-09-10,android,paid_social,false
U004460,2025-10-15,android,organic,false
U004461,2026-03-19,ios,organic,false
U004462,2026-01-21,android,referral,false
U004463,2025-12-15,ios,organic,false
U004464,2025-11-13,android,press,false
U004465,2025-09-25,ios,organic,false
U004466,2026-04-18,ios,organic,false
U004467,2026-03-28,android,organic,false
U004468,2025-10-27,ios,organic,false
U004469,2025-12-08,ios,press,false
U004470,2025-11-15,android,organic,false
U004471,2026-01-18,ios,organic,false
U004472,2026-01-07,android,organic,false
U004473,2026-02-14,ios,press,false
U004474,2026-01-13,android,paid_social,false
U004475,2026-01-07,android,organic,false
U004476,2026-01-10,ios,organic,false
U004477,2025-11-13,ios,paid_social,false
U004478,2026-04-08,android,paid_social,false
U004479,2025-09-02,android,paid_social,false
U004480,2025-11-12,android,paid_social,false
U004481,2026-03-11,ios,organic,false
U004482,2026-05-04,ios,press,false
U004483,2026-03-18,android,organic,false
U004484,2026-02-03,ios,paid_social,false
U004485,2025-11-19,android,organic,false
U004486,2026-01-22,android,organic,false
U004487,2025-12-21,android,referral,false
U004488,2026-02-18,ios,paid_social,false
U004489,2026-04-29,ios,referral,false
U004490,2026-04-26,android,paid_social,false
U004491,2026-04-10,android,organic,false
U004492,2025-12-11,android,organic,false
U004493,2025-10-15,android,organic,false
U004494,2025-11-08,android,organic,false
U004495,2026-03-05,ios,organic,false
U004496,2026-01-06,android,referral,false
U004497,2026-03-25,ios,organic,false
U004498,2025-11-06,ios,paid_social,false
U004499,2026-04-15,android,press,false
U004500,2025-09-06,android,organic,false
U004501,2026-01-08,android,organic,false
U004502,2025-12-23,android,paid_social,false
U004503,2026-05-23,android,organic,false
U004504,2025-11-05,android,paid_social,false
U004505,2025-11-10,android,paid_social,false
U004506,2026-02-28,ios,organic,false
U004507,2025-12-11,android,press,false
U004508,2025-11-18,ios,organic,false
U004509,2025-11-30,android,press,false
U004510,2026-04-23,ios,paid_social,false
U004511,2026-04-17,ios,referral,false
U004512,2025-11-03,android,referral,false
U004513,2025-09-21,android,press,false
U004514,2025-09-01,ios,referral,false
U004515,2026-01-20,ios,organic,false
U004516,2025-11-21,android,organic,false
U004517,2025-11-15,android,organic,false
U004518,2025-10-10,ios,organic,false
U004519,2026-04-01,android,press,false
U004520,2026-03-05,android,paid_social,false
U004521,2026-04-22,android,organic,false
U004522,2026-04-27,android,organic,false
U004523,2025-11-11,android,press,false
U004524,2025-09-22,ios,paid_social,false
U004525,2026-03-02,android,paid_social,false
U004526,2026-03-04,android,press,false
U004527,2026-03-28,android,press,false
U004528,2025-11-21,ios,referral,false
U004529,2026-02-15,ios,organic,false
U004530,2026-04-17,ios,organic,false
U004531,2025-11-21,ios,paid_social,false
U004532,2026-05-07,ios,paid_social,false
U004533,2026-03-14,android,referral,false
U004534,2025-10-13,android,referral,false
U004535,2025-11-02,android,paid_social,false
U004536,2026-03-24,android,organic,false
U004537,2026-03-11,android,referral,false
U004538,2026-05-12,ios,organic,false
U004539,2026-05-03,ios,organic,false
U004540,2025-10-24,ios,referral,false
U004541,2025-09-27,ios,organic,false
U004542,2025-09-16,android,organic,false
U004543,2026-03-14,android,organic,false
U004544,2026-04-10,ios,paid_social,false
U004545,2026-01-21,ios,organic,false
U004546,2026-04-29,android,referral,false
U004547,2026-04-02,android,organic,false
U004548,2025-10-13,ios,paid_social,false
U004549,2025-12-08,ios,paid_social,false
U004550,2025-10-17,ios,paid_social,false
U004551,2025-09-28,ios,paid_social,false
U004552,2026-04-27,android,organic,false
U004553,2026-03-23,android,organic,false
U004554,2026-04-28,ios,organic,false
U004555,2025-12-24,android,paid_social,false
U004556,2026-04-13,android,organic,false
U004557,2026-01-20,android,paid_social,false
U004558,2025-09-19,android,organic,false
U004559,2026-03-30,ios,organic,false
U004560,2026-03-08,ios,press,false
U004561,2026-03-07,ios,referral,false
U004562,2025-10-12,ios,referral,false
U004563,2026-03-23,ios,paid_social,false
U004564,2026-01-18,android,paid_social,false
U004565,2026-01-18,android,organic,false
U004566,2026-03-31,android,paid_social,false
U004567,2025-12-23,android,referral,false
U004568,2026-01-01,android,organic,false
U004569,2025-10-06,ios,organic,false
U004570,2026-04-25,ios,paid_social,false
U004571,2025-11-19,android,organic,false
U004572,2026-01-29,android,referral,false
U004573,2025-11-01,ios,press,false
U004574,2025-09-25,android,organic,false
U004575,2026-01-02,android,paid_social,false
U004576,2025-09-28,android,organic,false
U004577,2026-03-27,android,organic,false
U004578,2025-10-14,ios,organic,false
U004579,2025-11-12,ios,organic,false
U004580,2026-04-01,android,organic,false
U004581,2026-04-06,ios,press,false
U004582,2025-10-17,ios,paid_social,false
U004583,2026-05-15,ios,organic,false
U004584,2025-09-25,ios,referral,false
U004585,2026-04-15,ios,organic,false
U004586,2026-04-04,ios,organic,false
U004587,2026-05-24,ios,referral,false
U004588,2025-12-24,android,organic,false
U004589,2025-11-22,ios,press,false
U004590,2026-05-13,android,press,false
U004591,2026-05-04,android,organic,false
U004592,2026-02-23,ios,press,false
U004593,2026-04-01,ios,referral,false
U004594,2026-05-21,ios,organic,false
U004595,2026-02-12,android,referral,false
U004596,2025-09-01,android,organic,false
U004597,2026-01-12,android,press,false
U004598,2026-04-27,android,paid_social,false
U004599,2025-12-19,android,press,false
U004600,2026-03-10,android,organic,false
U004601,2025-12-26,android,organic,false
U004602,2025-11-23,ios,organic,false
U004603,2025-10-16,android,press,false
U004604,2026-01-13,ios,paid_social,false
U004605,2026-01-26,ios,paid_social,false
U004606,2026-01-22,ios,paid_social,false
U004607,2026-04-04,android,referral,false
U004608,2026-02-25,android,press,false
U004609,2026-02-24,android,press,false
U004610,2026-01-26,android,press,false
U004611,2025-11-18,android,paid_social,false
U004612,2025-10-08,android,press,false
U004613,2026-02-25,android,organic,false
U004614,2026-05-03,ios,organic,false
U004615,2026-02-18,ios,referral,false
U004616,2026-01-22,android,press,false
U004617,2025-10-09,ios,organic,false
U004618,2025-12-30,ios,referral,false
U004619,2026-02-25,android,paid_social,false
U004620,2026-02-21,ios,paid_social,false
U004621,2025-12-07,ios,paid_social,false
U004622,2025-09-05,android,press,false
U004623,2025-10-20,android,organic,false
U004624,2026-02-06,ios,paid_social,false
U004625,2026-03-28,android,organic,false
U004626,2025-09-29,ios,organic,false
U004627,2025-11-12,android,referral,false
U004628,2025-12-13,android,organic,false
U004629,2026-04-03,ios,paid_social,false
U004630,2026-03-27,ios,organic,false
U004631,2025-09-18,ios,organic,false
U004632,2026-04-17,android,organic,false
U004633,2026-04-29,ios,referral,false
U004634,2025-11-09,ios,referral,false
U004635,2026-04-02,android,organic,false
U004636,2026-05-26,ios,press,false
U004637,2026-04-07,ios,organic,false
U004638,2025-09-26,ios,organic,false
U004639,2026-04-01,ios,paid_social,false
U004640,2026-03-24,android,press,false
U004641,2025-12-29,ios,paid_social,false
U004642,2026-05-01,android,organic,false
U004643,2025-12-15,ios,organic,false
U004644,2025-09-23,ios,organic,false
U004645,2025-12-07,ios,press,false
U004646,2026-02-09,android,organic,false
U004647,2026-03-05,ios,press,false
U004648,2026-04-08,ios,referral,false
U004649,2026-02-01,ios,paid_social,false
U004650,2026-01-01,ios,paid_social,false
U004651,2026-01-30,android,referral,false
U004652,2026-03-19,ios,organic,false
U004653,2025-09-06,ios,organic,false
U004654,2026-05-11,android,organic,false
U004655,2025-10-08,android,organic,false
U004656,2026-05-18,android,paid_social,false
U004657,2025-11-08,android,referral,false
U004658,2026-03-14,ios,paid_social,false
U004659,2026-05-07,ios,paid_social,false
U004660,2026-01-22,android,referral,false
U004661,2026-01-19,ios,referral,false
U004662,2025-10-18,android,organic,false
U004663,2026-03-15,ios,organic,false
U004664,2025-11-14,android,organic,false
U004665,2025-11-01,android,press,false
U004666,2026-03-30,ios,referral,false
U004667,2025-09-29,android,paid_social,false
U004668,2025-10-14,ios,press,false
U004669,2026-02-26,android,paid_social,false
U004670,2025-10-19,ios,press,false
U004671,2025-12-23,android,organic,false
U004672,2025-12-19,android,paid_social,false
U004673,2025-12-23,android,paid_social,false
U004674,2026-04-23,ios,paid_social,false
U004675,2026-01-03,android,paid_social,false
U004676,2025-10-16,android,paid_social,false
U004677,2026-03-21,ios,organic,false
U004678,2026-03-26,android,organic,false
U004679,2026-05-13,android,paid_social,false
U004680,2026-04-05,ios,organic,false
U004681,2025-12-21,android,press,false
U004682,2025-09-21,ios,organic,false
U004683,2025-11-17,android,organic,false
U004684,2025-09-30,ios,organic,false
U004685,2026-04-28,android,organic,false
U004686,2026-03-29,ios,referral,false
U004687,2026-04-13,android,press,false
U004688,2025-10-06,ios,paid_social,false
U004689,2026-05-22,android,organic,false
U004690,2026-01-18,ios,paid_social,false
U004691,2026-04-18,ios,organic,false
U004692,2025-12-03,android,organic,false
U004693,2026-05-23,ios,organic,false
U004694,2026-05-23,ios,organic,false
U004695,2025-11-20,ios,organic,false
U004696,2025-09-07,ios,organic,false
U004697,2025-09-03,android,paid_social,false
U004698,2025-11-28,ios,organic,false
U004699,2025-11-27,android,paid_social,false
U004700,2025-09-27,android,organic,false
U004701,2025-10-15,android,organic,false
U004702,2026-04-13,android,organic,false
U004703,2025-12-13,android,paid_social,false
U004704,2026-02-22,android,organic,false
U004705,2025-11-20,ios,paid_social,false
U004706,2025-11-25,ios,organic,false
U004707,2026-01-12,ios,organic,false
U004708,2025-10-13,ios,organic,false
U004709,2025-09-01,ios,organic,false
U004710,2026-03-19,android,organic,false
U004711,2026-01-31,android,press,false
U004712,2025-11-01,android,press,false
U004713,2026-04-26,ios,paid_social,false
U004714,2026-02-08,android,paid_social,false
U004715,2025-09-12,android,paid_social,false
U004716,2025-09-16,ios,paid_social,false
U004717,2026-04-30,android,organic,false
U004718,2026-01-06,android,organic,false
U004719,2026-05-19,ios,referral,false
U004720,2026-01-12,android,referral,false
U004721,2026-05-16,ios,organic,false
U004722,2025-12-05,ios,press,false
U004723,2026-01-03,ios,paid_social,false
U004724,2025-12-30,android,organic,false
U004725,2026-02-03,ios,press,false
U004726,2025-09-13,ios,organic,false
U004727,2026-01-02,ios,organic,false
U004728,2026-01-01,android,organic,false
U004729,2026-04-27,ios,referral,false
U004730,2026-05-18,android,press,false
U004731,2026-01-22,ios,paid_social,false
U004732,2026-03-01,android,organic,false
